GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
42051,2009,Fayette County,Pennsylvania,143925,15.6,15784,28.21,503,34018,81600,28.2,94.11,3.62,0.5,0.11,0.31,0,1.21,0.13,425,271,1.72,2.69,0,0,1
42051,2010,Fayette County,Pennsylvania,136606,14.49,15750,28.13,560,38108,83500,28.1,92.89,4.59,0.77,0.12,0.29,0.02,1.26,0.07,449,275,1.75,2.85,0,0,1
42051,2011,Fayette County,Pennsylvania,134851,14.15,16007,28.28,593,39636,88900,28.7,92.4,4.05,1,0.08,0.2,0.18,2.06,0.03,538,293,1.83,3.36,0,0,1
42051,2012,Fayette County,Pennsylvania,134851,14.15,16265,28.28,593,39636,88900,28.7,92.4,4.05,1,0.08,0.2,0.18,2.06,0.03,565,354,2.18,3.47,0,0,1
42051,2013,Fayette County,Pennsylvania,134851,14.15,16522,28.28,593,39636,88900,28.7,92.4,4.05,1,0.08,0.2,0.18,2.06,0.03,575,307,1.86,3.48,0,0,1
42051,2014,Fayette County,Pennsylvania,134851,14.15,16779,28.28,593,39636,88900,28.7,92.4,4.05,1,0.08,0.2,0.18,2.06,0.03,662,410,2.44,3.95,0,0,1
42051,2015,Fayette County,Pennsylvania,134851,14.15,17037,28.28,593,39636,88900,28.7,92.4,4.05,1,0.08,0.2,0.18,2.06,0.03,705,407,2.39,4.14,0,0,1
42051,2016,Fayette County,Pennsylvania,134851,14.15,17294,28.28,593,39636,88900,28.7,92.4,4.05,1,0.08,0.2,0.18,2.06,0.03,498,323,1.87,2.88,1,0,1
42053,2000,Forest County,Pennsylvania,4946,16.42,346,17.3,337,27581,57300,24.9,95.41,2.22,1.21,0.38,0.12,0,0.57,0.08,2,1,0.29,0.58,0,0,0
42053,2001,Forest County,Pennsylvania,4946,16.42,356,17.3,337,27581,57300,24.9,95.41,2.22,1.21,0.38,0.12,0,0.57,0.08,4,4,1.12,1.12,0,0,0
42053,2002,Forest County,Pennsylvania,4946,16.42,367,17.3,337,27581,57300,24.9,95.41,2.22,1.21,0.38,0.12,0,0.57,0.08,7,7,1.91,1.91,0,0,0
42053,2003,Forest County,Pennsylvania,4946,16.42,377,17.3,337,27581,57300,24.9,95.41,2.22,1.21,0.38,0.12,0,0.57,0.08,4,4,1.06,1.06,0,0,0
42053,2004,Forest County,Pennsylvania,4946,16.42,388,17.3,337,27581,57300,24.9,95.41,2.22,1.21,0.38,0.12,0,0.57,0.08,1,0,0,0.26,0,0,0
42053,2005,Forest County,Pennsylvania,6811,10.93,398,15.68,473,34110,78900,26.9,77.82,17.05,4.42,0.28,0.09,0,0.35,0,3,3,0.75,0.75,0,0,0
42053,2006,Forest County,Pennsylvania,6811,10.93,408,15.68,473,34110,78900,26.9,77.82,17.05,4.42,0.28,0.09,0,0.35,0,4,4,0.98,0.98,0,0,0
42053,2007,Forest County,Pennsylvania,6811,10.93,419,15.68,473,34110,78900,26.9,77.82,17.05,4.42,0.28,0.09,0,0.35,0,5,1,0.24,1.19,0,0,1
42053,2008,Forest County,Pennsylvania,6811,10.93,429,15.68,473,34110,78900,26.9,77.82,17.05,4.42,0.28,0.09,0,0.35,0,6,4,0.93,1.4,0,0,1
42053,2009,Forest County,Pennsylvania,6811,10.93,440,15.68,473,34110,78900,26.9,77.82,17.05,4.42,0.28,0.09,0,0.35,0,4,2,0.45,0.91,0,0,1
42053,2010,Forest County,Pennsylvania,7716,6.57,450,17.92,471,36686,81000,27.5,75.82,17.81,5.42,0.14,0.16,0.01,0.58,0.06,6,1,0.22,1.33,0,0,1
42053,2011,Forest County,Pennsylvania,7581,7.54,454,17.33,541,35533,84400,27.5,64.13,26.74,6.42,0.26,0.69,0,1.75,0,9,4,0.88,1.98,0,0,1
42053,2012,Forest County,Pennsylvania,7581,7.54,458,17.33,541,35533,84400,27.5,64.13,26.74,6.42,0.26,0.69,0,1.75,0,2,2,0.44,0.44,0,0,1
42053,2013,Forest County,Pennsylvania,7581,7.54,462,17.33,541,35533,84400,27.5,64.13,26.74,6.42,0.26,0.69,0,1.75,0,5,3,0.65,1.08,0,0,1
42053,2014,Forest County,Pennsylvania,7581,7.54,466,17.33,541,35533,84400,27.5,64.13,26.74,6.42,0.26,0.69,0,1.75,0,3,3,0.64,0.64,0,0,1
42053,2015,Forest County,Pennsylvania,7581,7.54,470,17.33,541,35533,84400,27.5,64.13,26.74,6.42,0.26,0.69,0,1.75,0,2,2,0.43,0.43,0,0,1
42053,2016,Forest County,Pennsylvania,7581,7.54,474,17.33,541,35533,84400,27.5,64.13,26.74,6.42,0.26,0.69,0,1.75,0,1,1,0.21,0.21,0,0,1
42055,2000,Franklin County,Pennsylvania,129313,7.59,13175,26.02,455,40476,97800,20.6,94.49,2.24,1.75,0.14,0.54,0.02,0.73,0.09,596,317,2.41,4.52,0,0,0
42055,2001,Franklin County,Pennsylvania,129313,7.59,13408,26.02,455,40476,97800,20.6,94.49,2.24,1.75,0.14,0.54,0.02,0.73,0.09,516,310,2.31,3.85,0,0,0
42055,2002,Franklin County,Pennsylvania,129313,7.59,13641,26.02,455,40476,97800,20.6,94.49,2.24,1.75,0.14,0.54,0.02,0.73,0.09,488,342,2.51,3.58,0,0,0
42055,2003,Franklin County,Pennsylvania,129313,7.59,13874,26.02,455,40476,97800,20.6,94.49,2.24,1.75,0.14,0.54,0.02,0.73,0.09,554,385,2.77,3.99,0,0,0
42055,2004,Franklin County,Pennsylvania,129313,7.59,14107,26.02,455,40476,97800,20.6,94.49,2.24,1.75,0.14,0.54,0.02,0.73,0.09,573,382,2.71,4.06,0,0,0
42055,2005,Franklin County,Pennsylvania,141556,5.18,14340,25.66,641,50557,166700,24.8,92.06,2.85,3.26,0.11,0.88,0,0.77,0.07,556,307,2.14,3.88,0,0,0
42055,2006,Franklin County,Pennsylvania,141556,5.18,14574,25.66,641,50557,166700,24.8,92.06,2.85,3.26,0.11,0.88,0,0.77,0.07,715,472,3.24,4.91,0,0,0
42055,2007,Franklin County,Pennsylvania,141556,5.18,14807,25.66,641,50557,166700,24.8,92.06,2.85,3.26,0.11,0.88,0,0.77,0.07,646,362,2.44,4.36,1,0,1
42055,2008,Franklin County,Pennsylvania,141556,5.18,15040,25.66,641,50557,166700,24.8,92.06,2.85,3.26,0.11,0.88,0,0.77,0.07,649,328,2.18,4.32,1,0,1
42055,2009,Franklin County,Pennsylvania,141556,5.18,15273,25.66,641,50557,166700,24.8,92.06,2.85,3.26,0.11,0.88,0,0.77,0.07,840,344,2.25,5.5,0,0,1
42055,2010,Franklin County,Pennsylvania,149618,7.02,15506,26.56,759,52167,178200,27.3,90.23,2.91,4.3,0.15,0.86,0.01,1.43,0.09,867,311,2.01,5.59,0,0,1
42055,2011,Franklin County,Pennsylvania,152285,8.64,15768,28.27,809,53916,173400,27.4,89.19,3.59,4.86,0.24,1.02,0.02,1.02,0.06,1049,333,2.11,6.65,0,0,1
42055,2012,Franklin County,Pennsylvania,152285,8.64,16029,28.27,809,53916,173400,27.4,89.19,3.59,4.86,0.24,1.02,0.02,1.02,0.06,933,257,1.6,5.82,0,0,1
42055,2013,Franklin County,Pennsylvania,152285,8.64,16291,28.27,809,53916,173400,27.4,89.19,3.59,4.86,0.24,1.02,0.02,1.02,0.06,1011,249,1.53,6.21,0,0,1
42055,2014,Franklin County,Pennsylvania,152285,8.64,16553,28.27,809,53916,173400,27.4,89.19,3.59,4.86,0.24,1.02,0.02,1.02,0.06,1093,344,2.08,6.6,0,0,1
42055,2015,Franklin County,Pennsylvania,152285,8.64,16814,28.27,809,53916,173400,27.4,89.19,3.59,4.86,0.24,1.02,0.02,1.02,0.06,1034,317,1.89,6.15,0,0,1
42055,2016,Franklin County,Pennsylvania,152285,8.64,17076,28.27,809,53916,173400,27.4,89.19,3.59,4.86,0.24,1.02,0.02,1.02,0.06,761,229,1.34,4.46,1,0,1
42057,2000,Fulton County,Pennsylvania,14261,10.81,1198,21.17,389,34882,83900,21.2,98.02,0.61,0.36,0.16,0.11,0.01,0.72,0.01,11,5,0.42,0.92,0,0,0
42057,2001,Fulton County,Pennsylvania,14261,10.81,1218,21.17,389,34882,83900,21.2,98.02,0.61,0.36,0.16,0.11,0.01,0.72,0.01,17,12,0.99,1.4,0,0,0
42057,2002,Fulton County,Pennsylvania,14261,10.81,1238,21.17,389,34882,83900,21.2,98.02,0.61,0.36,0.16,0.11,0.01,0.72,0.01,17,9,0.73,1.37,0,0,0
42057,2003,Fulton County,Pennsylvania,14261,10.81,1258,21.17,389,34882,83900,21.2,98.02,0.61,0.36,0.16,0.11,0.01,0.72,0.01,21,18,1.43,1.67,0,0,0
42057,2004,Fulton County,Pennsylvania,14261,10.81,1278,21.17,389,34882,83900,21.2,98.02,0.61,0.36,0.16,0.11,0.01,0.72,0.01,18,9,0.7,1.41,0,0,0
42057,2005,Fulton County,Pennsylvania,14808,8.87,1298,21.61,526,44517,145000,23.8,97.15,0.88,0.54,0.2,0.24,0,0.93,0.06,16,8,0.62,1.23,0,0,0
42057,2006,Fulton County,Pennsylvania,14808,8.87,1317,21.61,526,44517,145000,23.8,97.15,0.88,0.54,0.2,0.24,0,0.93,0.06,29,25,1.9,2.2,0,0,0
42057,2007,Fulton County,Pennsylvania,14808,8.87,1337,21.61,526,44517,145000,23.8,97.15,0.88,0.54,0.2,0.24,0,0.93,0.06,28,17,1.27,2.09,0,0,1
42057,2008,Fulton County,Pennsylvania,14808,8.87,1357,21.61,526,44517,145000,23.8,97.15,0.88,0.54,0.2,0.24,0,0.93,0.06,30,14,1.03,2.21,0,0,1
42057,2009,Fulton County,Pennsylvania,14808,8.87,1377,21.61,526,44517,145000,23.8,97.15,0.88,0.54,0.2,0.24,0,0.93,0.06,31,7,0.51,2.25,0,0,1
42057,2010,Fulton County,Pennsylvania,14845,7.97,1397,23.23,600,47470,159300,23.9,96.91,0.97,0.83,0.18,0.13,0.01,0.95,0.03,20,11,0.79,1.43,0,0,1
42057,2011,Fulton County,Pennsylvania,14694,8.6,1415,20.91,644,48311,153200,27,96.52,1.28,1.07,0.24,0.14,0.02,0.73,0,32,13,0.92,2.26,0,0,1
42057,2012,Fulton County,Pennsylvania,14694,8.6,1432,20.91,644,48311,153200,27,96.52,1.28,1.07,0.24,0.14,0.02,0.73,0,36,10,0.7,2.51,0,0,1
42057,2013,Fulton County,Pennsylvania,14694,8.6,1450,20.91,644,48311,153200,27,96.52,1.28,1.07,0.24,0.14,0.02,0.73,0,33,8,0.55,2.28,0,0,1
42057,2014,Fulton County,Pennsylvania,14694,8.6,1468,20.91,644,48311,153200,27,96.52,1.28,1.07,0.24,0.14,0.02,0.73,0,20,7,0.48,1.36,0,0,1
42057,2015,Fulton County,Pennsylvania,14694,8.6,1485,20.91,644,48311,153200,27,96.52,1.28,1.07,0.24,0.14,0.02,0.73,0,34,10,0.67,2.29,0,0,1
42057,2016,Fulton County,Pennsylvania,14694,8.6,1503,20.91,644,48311,153200,27,96.52,1.28,1.07,0.24,0.14,0.02,0.73,0,16,6,0.4,1.06,0,0,1
42059,2000,Greene County,Pennsylvania,40672,15.87,3901,25.9,367,30352,56900,24.3,94.33,3.88,0.88,0.13,0.21,0.02,0.54,0.01,102,79,2.03,2.61,0,0,0
42059,2001,Greene County,Pennsylvania,40672,15.87,3915,25.9,367,30352,56900,24.3,94.33,3.88,0.88,0.13,0.21,0.02,0.54,0.01,94,70,1.79,2.4,0,0,0
42059,2002,Greene County,Pennsylvania,40672,15.87,3929,25.9,367,30352,56900,24.3,94.33,3.88,0.88,0.13,0.21,0.02,0.54,0.01,99,81,2.06,2.52,0,0,0
42059,2003,Greene County,Pennsylvania,40672,15.87,3944,25.9,367,30352,56900,24.3,94.33,3.88,0.88,0.13,0.21,0.02,0.54,0.01,123,100,2.54,3.12,0,0,0
42059,2004,Greene County,Pennsylvania,40672,15.87,3958,25.9,367,30352,56900,24.3,94.33,3.88,0.88,0.13,0.21,0.02,0.54,0.01,129,88,2.22,3.26,0,0,0
42059,2005,Greene County,Pennsylvania,39509,12.95,3972,23.9,502,38078,79100,28.8,93.84,3.69,1.03,0.12,0.45,0,0.85,0.03,141,88,2.22,3.55,0,0,0
42059,2006,Greene County,Pennsylvania,39509,12.95,3986,23.9,502,38078,79100,28.8,93.84,3.69,1.03,0.12,0.45,0,0.85,0.03,138,112,2.81,3.46,0,0,0
42059,2007,Greene County,Pennsylvania,39509,12.95,4000,23.9,502,38078,79100,28.8,93.84,3.69,1.03,0.12,0.45,0,0.85,0.03,96,80,2,2.4,1,0,1
42059,2008,Greene County,Pennsylvania,39509,12.95,4015,23.9,502,38078,79100,28.8,93.84,3.69,1.03,0.12,0.45,0,0.85,0.03,116,93,2.32,2.89,1,0,1
42059,2009,Greene County,Pennsylvania,39509,12.95,4029,23.9,502,38078,79100,28.8,93.84,3.69,1.03,0.12,0.45,0,0.85,0.03,142,78,1.94,3.52,0,0,1
42059,2010,Greene County,Pennsylvania,38686,10.34,4043,27.46,574,42837,85500,29.6,94.11,3.29,1.2,0.15,0.29,0.02,0.91,0.03,162,109,2.7,4.01,0,0,1
42059,2011,Greene County,Pennsylvania,37938,10.65,4082,26.93,630,46661,97400,26.7,91.2,4.77,2.26,0.11,0.22,0.01,1.38,0.05,182,132,3.23,4.46,0,0,1
42059,2012,Greene County,Pennsylvania,37938,10.65,4122,26.93,630,46661,97400,26.7,91.2,4.77,2.26,0.11,0.22,0.01,1.38,0.05,163,114,2.77,3.95,0,0,1
42059,2013,Greene County,Pennsylvania,37938,10.65,4161,26.93,630,46661,97400,26.7,91.2,4.77,2.26,0.11,0.22,0.01,1.38,0.05,161,100,2.4,3.87,0,0,1
42059,2014,Greene County,Pennsylvania,37938,10.65,4200,26.93,630,46661,97400,26.7,91.2,4.77,2.26,0.11,0.22,0.01,1.38,0.05,184,112,2.67,4.38,0,0,1
42059,2015,Greene County,Pennsylvania,37938,10.65,4240,26.93,630,46661,97400,26.7,91.2,4.77,2.26,0.11,0.22,0.01,1.38,0.05,185,92,2.17,4.36,0,0,1
42059,2016,Greene County,Pennsylvania,37938,10.65,4279,26.93,630,46661,97400,26.7,91.2,4.77,2.26,0.11,0.22,0.01,1.38,0.05,130,70,1.64,3.04,1,0,1
42061,2000,Huntingdon County,Pennsylvania,45586,11.35,3771,22.5,380,33313,72800,20.9,92.8,5.12,1.15,0.1,0.21,0,0.55,0.07,120,74,1.96,3.18,0,0,0
42061,2001,Huntingdon County,Pennsylvania,45586,11.35,3808,22.5,380,33313,72800,20.9,92.8,5.12,1.15,0.1,0.21,0,0.55,0.07,97,64,1.68,2.55,0,0,0
42061,2002,Huntingdon County,Pennsylvania,45586,11.35,3845,22.5,380,33313,72800,20.9,92.8,5.12,1.15,0.1,0.21,0,0.55,0.07,82,58,1.51,2.13,0,0,0
42061,2003,Huntingdon County,Pennsylvania,45586,11.35,3883,22.5,380,33313,72800,20.9,92.8,5.12,1.15,0.1,0.21,0,0.55,0.07,107,80,2.06,2.76,0,0,0
42061,2004,Huntingdon County,Pennsylvania,45586,11.35,3920,22.5,380,33313,72800,20.9,92.8,5.12,1.15,0.1,0.21,0,0.55,0.07,104,63,1.61,2.65,0,0,0
42061,2005,Huntingdon County,Pennsylvania,45479,7.07,3957,22.66,482,41078,101000,23.6,92.1,5.37,1.3,0.05,0.4,0.02,0.74,0.03,109,64,1.62,2.75,0,0,0
42061,2006,Huntingdon County,Pennsylvania,45479,7.07,3995,22.66,482,41078,101000,23.6,92.1,5.37,1.3,0.05,0.4,0.02,0.74,0.03,106,81,2.03,2.65,0,0,0
42061,2007,Huntingdon County,Pennsylvania,45479,7.07,4032,22.66,482,41078,101000,23.6,92.1,5.37,1.3,0.05,0.4,0.02,0.74,0.03,66,22,0.55,1.64,0,0,1
42061,2008,Huntingdon County,Pennsylvania,45479,7.07,4069,22.66,482,41078,101000,23.6,92.1,5.37,1.3,0.05,0.4,0.02,0.74,0.03,63,18,0.44,1.55,1,0,1
42061,2009,Huntingdon County,Pennsylvania,45479,7.07,4107,22.66,482,41078,101000,23.6,92.1,5.37,1.3,0.05,0.4,0.02,0.74,0.03,93,39,0.95,2.26,0,0,1
42061,2010,Huntingdon County,Pennsylvania,45913,8.38,4144,23.98,536,44455,112800,26.4,91.91,5.16,1.58,0.08,0.39,0,0.83,0.05,83,39,0.94,2,0,0,1
42061,2011,Huntingdon County,Pennsylvania,45906,9.68,4214,23.84,554,44396,119000,27.2,91.22,5.1,1.78,0.05,0.46,0,1.33,0.06,129,55,1.31,3.06,0,0,1
42061,2012,Huntingdon County,Pennsylvania,45906,9.68,4285,23.84,554,44396,119000,27.2,91.22,5.1,1.78,0.05,0.46,0,1.33,0.06,101,43,1,2.36,1,0,1
42061,2013,Huntingdon County,Pennsylvania,45906,9.68,4355,23.84,554,44396,119000,27.2,91.22,5.1,1.78,0.05,0.46,0,1.33,0.06,139,57,1.31,3.19,0,0,1
42061,2014,Huntingdon County,Pennsylvania,45906,9.68,4425,23.84,554,44396,119000,27.2,91.22,5.1,1.78,0.05,0.46,0,1.33,0.06,123,46,1.04,2.78,0,0,1
42061,2015,Huntingdon County,Pennsylvania,45906,9.68,4496,23.84,554,44396,119000,27.2,91.22,5.1,1.78,0.05,0.46,0,1.33,0.06,108,51,1.13,2.4,0,0,1
42061,2016,Huntingdon County,Pennsylvania,45906,9.68,4566,23.84,554,44396,119000,27.2,91.22,5.1,1.78,0.05,0.46,0,1.33,0.06,73,33,0.72,1.6,1,0,1
42063,2000,Indiana County,Pennsylvania,89605,17.28,9650,28.28,426,30233,72700,29.2,96.53,1.55,0.51,0.07,0.74,0.01,0.54,0.06,224,120,1.24,2.32,0,0,0
42063,2001,Indiana County,Pennsylvania,89605,17.28,9777,28.28,426,30233,72700,29.2,96.53,1.55,0.51,0.07,0.74,0.01,0.54,0.06,256,148,1.51,2.62,0,0,0
42063,2002,Indiana County,Pennsylvania,89605,17.28,9905,28.28,426,30233,72700,29.2,96.53,1.55,0.51,0.07,0.74,0.01,0.54,0.06,282,174,1.76,2.85,0,0,0
42063,2003,Indiana County,Pennsylvania,89605,17.28,10032,28.28,426,30233,72700,29.2,96.53,1.55,0.51,0.07,0.74,0.01,0.54,0.06,334,185,1.84,3.33,0,0,0
42063,2004,Indiana County,Pennsylvania,89605,17.28,10159,28.28,426,30233,72700,29.2,96.53,1.55,0.51,0.07,0.74,0.01,0.54,0.06,291,139,1.37,2.86,0,0,0
42063,2005,Indiana County,Pennsylvania,87629,10.31,10286,29.09,587,38546,92700,37.5,95.82,1.99,0.66,0.16,0.84,0.01,0.44,0.08,348,162,1.57,3.38,0,0,0
42063,2006,Indiana County,Pennsylvania,87629,10.31,10414,29.09,587,38546,92700,37.5,95.82,1.99,0.66,0.16,0.84,0.01,0.44,0.08,340,192,1.84,3.26,0,0,0
42063,2007,Indiana County,Pennsylvania,87629,10.31,10541,29.09,587,38546,92700,37.5,95.82,1.99,0.66,0.16,0.84,0.01,0.44,0.08,335,210,1.99,3.18,0,1,1
42063,2008,Indiana County,Pennsylvania,87629,10.31,10668,29.09,587,38546,92700,37.5,95.82,1.99,0.66,0.16,0.84,0.01,0.44,0.08,313,130,1.22,2.93,1,1,1
42063,2009,Indiana County,Pennsylvania,87629,10.31,10796,29.09,587,38546,92700,37.5,95.82,1.99,0.66,0.16,0.84,0.01,0.44,0.08,271,89,0.82,2.51,1,0,1
42063,2010,Indiana County,Pennsylvania,88880,9.95,10923,31.2,653,43408,104600,31.8,94.36,2.67,1.07,0.12,0.86,0.01,0.86,0.06,314,100,0.92,2.87,0,0,1
42063,2011,Indiana County,Pennsylvania,87895,9.39,11059,29.21,694,45195,107000,32.6,93.87,2.33,1.31,0.17,1.12,0.03,1.12,0.05,313,109,0.99,2.83,0,0,1
42063,2012,Indiana County,Pennsylvania,87895,9.39,11194,29.21,694,45195,107000,32.6,93.87,2.33,1.31,0.17,1.12,0.03,1.12,0.05,293,110,0.98,2.62,0,0,1
42063,2013,Indiana County,Pennsylvania,87895,9.39,11330,29.21,694,45195,107000,32.6,93.87,2.33,1.31,0.17,1.12,0.03,1.12,0.05,329,116,1.02,2.9,0,0,1
42063,2014,Indiana County,Pennsylvania,87895,9.39,11466,29.21,694,45195,107000,32.6,93.87,2.33,1.31,0.17,1.12,0.03,1.12,0.05,352,112,0.98,3.07,0,0,1
42063,2015,Indiana County,Pennsylvania,87895,9.39,11601,29.21,694,45195,107000,32.6,93.87,2.33,1.31,0.17,1.12,0.03,1.12,0.05,350,127,1.09,3.02,0,0,1
42063,2016,Indiana County,Pennsylvania,87895,9.39,11737,29.21,694,45195,107000,32.6,93.87,2.33,1.31,0.17,1.12,0.03,1.12,0.05,285,94,0.8,2.43,1,0,1
42065,2000,Jefferson County,Pennsylvania,45932,11.78,4206,22.9,377,31722,59100,25,98.67,0.11,0.41,0.14,0.2,0.01,0.43,0.03,94,48,1.14,2.23,0,0,0
42065,2001,Jefferson County,Pennsylvania,45932,11.78,4251,22.9,377,31722,59100,25,98.67,0.11,0.41,0.14,0.2,0.01,0.43,0.03,99,76,1.79,2.33,0,0,0
42065,2002,Jefferson County,Pennsylvania,45932,11.78,4296,22.9,377,31722,59100,25,98.67,0.11,0.41,0.14,0.2,0.01,0.43,0.03,89,70,1.63,2.07,0,0,0
42065,2003,Jefferson County,Pennsylvania,45932,11.78,4341,22.9,377,31722,59100,25,98.67,0.11,0.41,0.14,0.2,0.01,0.43,0.03,93,77,1.77,2.14,0,0,0
42065,2004,Jefferson County,Pennsylvania,45932,11.78,4386,22.9,377,31722,59100,25,98.67,0.11,0.41,0.14,0.2,0.01,0.43,0.03,122,81,1.85,2.78,0,0,0
42065,2005,Jefferson County,Pennsylvania,44965,10.19,4431,22.95,482,36917,77300,27.8,98.08,0.2,0.6,0.24,0.23,0,0.61,0.03,83,51,1.15,1.87,0,0,0
42065,2006,Jefferson County,Pennsylvania,44965,10.19,4476,22.95,482,36917,77300,27.8,98.08,0.2,0.6,0.24,0.23,0,0.61,0.03,87,57,1.27,1.94,0,0,0
42065,2007,Jefferson County,Pennsylvania,44965,10.19,4520,22.95,482,36917,77300,27.8,98.08,0.2,0.6,0.24,0.23,0,0.61,0.03,65,39,0.86,1.44,1,0,1
42065,2008,Jefferson County,Pennsylvania,44965,10.19,4565,22.95,482,36917,77300,27.8,98.08,0.2,0.6,0.24,0.23,0,0.61,0.03,48,22,0.48,1.05,0,0,1
42065,2009,Jefferson County,Pennsylvania,44965,10.19,4610,22.95,482,36917,77300,27.8,98.08,0.2,0.6,0.24,0.23,0,0.61,0.03,95,50,1.08,2.06,0,0,1
42065,2010,Jefferson County,Pennsylvania,45200,10.23,4655,25.08,547,40719,85100,27.4,97.93,0.33,0.61,0.16,0.2,0.01,0.75,0.02,114,45,0.97,2.45,0,0,1
42065,2011,Jefferson County,Pennsylvania,44756,10.14,4731,25.31,577,42903,90300,26.3,97.45,0.52,0.76,0.21,0.25,0.07,0.7,0.04,114,42,0.89,2.41,0,0,1
42065,2012,Jefferson County,Pennsylvania,44756,10.14,4808,25.31,577,42903,90300,26.3,97.45,0.52,0.76,0.21,0.25,0.07,0.7,0.04,116,56,1.16,2.41,0,0,1
42065,2013,Jefferson County,Pennsylvania,44756,10.14,4884,25.31,577,42903,90300,26.3,97.45,0.52,0.76,0.21,0.25,0.07,0.7,0.04,112,43,0.88,2.29,0,0,1
42065,2014,Jefferson County,Pennsylvania,44756,10.14,4960,25.31,577,42903,90300,26.3,97.45,0.52,0.76,0.21,0.25,0.07,0.7,0.04,113,48,0.97,2.28,0,0,1
42065,2015,Jefferson County,Pennsylvania,44756,10.14,5037,25.31,577,42903,90300,26.3,97.45,0.52,0.76,0.21,0.25,0.07,0.7,0.04,118,45,0.89,2.34,0,0,1
42065,2016,Jefferson County,Pennsylvania,44756,10.14,5113,25.31,577,42903,90300,26.3,97.45,0.52,0.76,0.21,0.25,0.07,0.7,0.04,74,27,0.53,1.45,0,0,1
42067,2000,Juniata County,Pennsylvania,22821,9.45,1914,22.3,395,34698,87000,19.1,97.3,0.3,1.62,0.14,0.25,0,0.38,0.01,41,25,1.31,2.14,0,0,0
42067,2001,Juniata County,Pennsylvania,22821,9.45,1949,22.3,395,34698,87000,19.1,97.3,0.3,1.62,0.14,0.25,0,0.38,0.01,34,25,1.28,1.74,0,0,0
42067,2002,Juniata County,Pennsylvania,22821,9.45,1984,22.3,395,34698,87000,19.1,97.3,0.3,1.62,0.14,0.25,0,0.38,0.01,31,22,1.11,1.56,0,0,0
42067,2003,Juniata County,Pennsylvania,22821,9.45,2019,22.3,395,34698,87000,19.1,97.3,0.3,1.62,0.14,0.25,0,0.38,0.01,34,28,1.39,1.68,0,0,0
42067,2004,Juniata County,Pennsylvania,22821,9.45,2054,22.3,395,34698,87000,19.1,97.3,0.3,1.62,0.14,0.25,0,0.38,0.01,33,33,1.61,1.61,0,0,0
42067,2005,Juniata County,Pennsylvania,23107,6.42,2088,24.2,518,42901,120300,21.9,96.3,0.33,2.11,0.06,0.33,0.03,0.81,0.03,22,16,0.77,1.05,0,0,0
42067,2006,Juniata County,Pennsylvania,23107,6.42,2123,24.2,518,42901,120300,21.9,96.3,0.33,2.11,0.06,0.33,0.03,0.81,0.03,24,16,0.75,1.13,0,0,0
42067,2007,Juniata County,Pennsylvania,23107,6.42,2158,24.2,518,42901,120300,21.9,96.3,0.33,2.11,0.06,0.33,0.03,0.81,0.03,31,31,1.44,1.44,0,0,1
42067,2008,Juniata County,Pennsylvania,23107,6.42,2193,24.2,518,42901,120300,21.9,96.3,0.33,2.11,0.06,0.33,0.03,0.81,0.03,39,24,1.09,1.78,0,0,1
42067,2009,Juniata County,Pennsylvania,23107,6.42,2228,24.2,518,42901,120300,21.9,96.3,0.33,2.11,0.06,0.33,0.03,0.81,0.03,25,19,0.85,1.12,0,0,1
42067,2010,Juniata County,Pennsylvania,24636,7.8,2263,23.88,584,44991,137400,27,95.73,0.54,2.53,0.1,0.35,0,0.73,0.02,36,34,1.5,1.59,0,0,1
42067,2011,Juniata County,Pennsylvania,24829,8.39,2292,24.65,587,47398,141700,25.8,95.21,0.76,2.92,0.05,0.39,0,0.66,0.01,55,39,1.7,2.4,0,0,1
42067,2012,Juniata County,Pennsylvania,24829,8.39,2320,24.65,587,47398,141700,25.8,95.21,0.76,2.92,0.05,0.39,0,0.66,0.01,45,35,1.51,1.94,0,0,1
42067,2013,Juniata County,Pennsylvania,24829,8.39,2349,24.65,587,47398,141700,25.8,95.21,0.76,2.92,0.05,0.39,0,0.66,0.01,48,39,1.66,2.04,0,0,1
42067,2014,Juniata County,Pennsylvania,24829,8.39,2378,24.65,587,47398,141700,25.8,95.21,0.76,2.92,0.05,0.39,0,0.66,0.01,34,26,1.09,1.43,0,0,1
42067,2015,Juniata County,Pennsylvania,24829,8.39,2406,24.65,587,47398,141700,25.8,95.21,0.76,2.92,0.05,0.39,0,0.66,0.01,42,33,1.37,1.75,0,0,1
42067,2016,Juniata County,Pennsylvania,24829,8.39,2435,24.65,587,47398,141700,25.8,95.21,0.76,2.92,0.05,0.39,0,0.66,0.01,30,27,1.11,1.23,0,0,1
42069,2000,Lackawanna County,Pennsylvania,213295,10.55,27976,32.45,440,34438,93400,24.3,95.9,1.25,1.39,0.08,0.74,0.01,0.55,0.09,1045,607,2.17,3.74,0,0,0
42069,2001,Lackawanna County,Pennsylvania,213295,10.55,28166,32.45,440,34438,93400,24.3,95.9,1.25,1.39,0.08,0.74,0.01,0.55,0.09,1082,669,2.38,3.84,0,0,0
